time_original,well,OD,isolate,well,hh,mm,ss,time_h
1.17:30:00,A4,0.8243,ATT 4B4,A4,1.17,30,0,1.67
1.17:45:00,A4,0.8248,ATT 4B4,A4,1.17,45,0,1.92
1.18:00:00,A4,0.8191,ATT 4B4,A4,1.18,0,0,1.18
1.18:15:00,A4,0.8187,ATT 4B4,A4,1.18,15,0,1.43
1.18:30:00,A4,0.8189,ATT 4B4,A4,1.18,30,0,1.68
1.18:45:00,A4,0.8271,ATT 4B4,A4,1.18,45,0,1.93
1.19:00:00,A4,0.8237,ATT 4B4,A4,1.19,0,0,1.19
1.19:15:00,A4,0.8251,ATT 4B4,A4,1.19,15,0,1.44
1.19:30:00,A4,0.8231,ATT 4B4,A4,1.19,30,0,1.69
1.19:45:00,A4,0.8255,ATT 4B4,A4,1.19,45,0,1.94
1.20:00:00,A4,0.8286,ATT 4B4,A4,1.2,0,0,1.2
1.20:15:00,A4,0.8266,ATT 4B4,A4,1.2,15,0,1.45
1.20:30:00,A4,0.8253,ATT 4B4,A4,1.2,30,0,1.7
1.20:45:00,A4,0.8231,ATT 4B4,A4,1.2,45,0,1.95
1.21:00:00,A4,0.8235,ATT 4B4,A4,1.21,0,0,1.21
1.21:15:00,A4,0.8234,ATT 4B4,A4,1.21,15,0,1.46
1.21:30:00,A4,0.8244,ATT 4B4,A4,1.21,30,0,1.71
1.21:45:00,A4,0.8235,ATT 4B4,A4,1.21,45,0,1.96
1.22:00:00,A4,0.8213,ATT 4B4,A4,1.22,0,0,1.22
1.22:15:00,A4,0.8242,ATT 4B4,A4,1.22,15,0,1.47
1.22:30:00,A4,0.8274,ATT 4B4,A4,1.22,30,0,1.72
1.22:45:00,A4,0.8249,ATT 4B4,A4,1.22,45,0,1.97
1.23:00:00,A4,0.8336,ATT 4B4,A4,1.23,0,0,1.23
1.23:15:00,A4,0.8306,ATT 4B4,A4,1.23,15,0,1.48
1.23:30:00,A4,0.8278,ATT 4B4,A4,1.23,30,0,1.73
1.23:45:00,A4,0.8275,ATT 4B4,A4,1.23,45,0,1.98
2.00:00:00,A4,0.8301,ATT 4B4,A4,2,0,0,2
2.00:15:00,A4,0.8357,ATT 4B4,A4,2,15,0,2.25
2.00:30:00,A4,0.8317,ATT 4B4,A4,2,30,0,2.5
2.00:45:00,A4,0.8234,ATT 4B4,A4,2,45,0,2.75
2.01:00:00,A4,0.829,ATT 4B4,A4,2.01,0,0,2.01
2.01:15:00,A4,0.825,ATT 4B4,A4,2.01,15,0,2.26
2.01:30:00,A4,0.8235,ATT 4B4,A4,2.01,30,0,2.51
2.01:45:00,A4,0.8249,ATT 4B4,A4,2.01,45,0,2.76
2.02:00:00,A4,0.8307,ATT 4B4,A4,2.02,0,0,2.02
2.02:15:00,A4,0.827,ATT 4B4,A4,2.02,15,0,2.27
2.02:30:00,A4,0.8302,ATT 4B4,A4,2.02,30,0,2.52
2.02:45:00,A4,0.8254,ATT 4B4,A4,2.02,45,0,2.77
2.03:00:00,A4,0.8285,ATT 4B4,A4,2.03,0,0,2.03
2.03:15:00,A4,0.8245,ATT 4B4,A4,2.03,15,0,2.28
2.03:30:00,A4,0.8298,ATT 4B4,A4,2.03,30,0,2.53
2.03:45:00,A4,0.8232,ATT 4B4,A4,2.03,45,0,2.78
2.04:00:00,A4,0.8252,ATT 4B4,A4,2.04,0,0,2.04
2.04:15:00,A4,0.8328,ATT 4B4,A4,2.04,15,0,2.29
2.04:30:00,A4,0.8306,ATT 4B4,A4,2.04,30,0,2.54
2.04:45:00,A4,0.8261,ATT 4B4,A4,2.04,45,0,2.79
2.05:00:00,A4,0.8228,ATT 4B4,A4,2.05,0,0,2.05
2.05:15:00,A4,0.8244,ATT 4B4,A4,2.05,15,0,2.3
2.05:30:00,A4,0.8282,ATT 4B4,A4,2.05,30,0,2.55
2.05:45:00,A4,0.8246,ATT 4B4,A4,2.05,45,0,2.8
2.06:00:00,A4,0.8241,ATT 4B4,A4,2.06,0,0,2.06
2.06:15:00,A4,0.8216,ATT 4B4,A4,2.06,15,0,2.31
2.06:30:00,A4,0.823,ATT 4B4,A4,2.06,30,0,2.56
2.06:45:00,A4,0.8292,ATT 4B4,A4,2.06,45,0,2.81
2.07:00:00,A4,0.8309,ATT 4B4,A4,2.07,0,0,2.07
2.07:15:00,A4,0.8268,ATT 4B4,A4,2.07,15,0,2.32
2.07:30:00,A4,0.8272,ATT 4B4,A4,2.07,30,0,2.57
2.07:45:00,A4,0.8284,ATT 4B4,A4,2.07,45,0,2.82
2.08:00:00,A4,0.8213,ATT 4B4,A4,2.08,0,0,2.08
2.08:15:00,A4,0.8246,ATT 4B4,A4,2.08,15,0,2.33
2.08:30:00,A4,0.8261,ATT 4B4,A4,2.08,30,0,2.58
2.08:45:00,A4,0.8235,ATT 4B4,A4,2.08,45,0,2.83
2.09:00:00,A4,0.8256,ATT 4B4,A4,2.09,0,0,2.09
2.09:15:00,A4,0.8252,ATT 4B4,A4,2.09,15,0,2.34
2.09:30:00,A4,0.8216,ATT 4B4,A4,2.09,30,0,2.59
2.09:45:00,A4,0.8216,ATT 4B4,A4,2.09,45,0,2.84
2.10:00:00,A4,0.8207,ATT 4B4,A4,2.1,0,0,2.1
2.10:15:00,A4,0.8219,ATT 4B4,A4,2.1,15,0,2.35
2.10:30:00,A4,0.8205,ATT 4B4,A4,2.1,30,0,2.6
2.10:45:00,A4,0.8264,ATT 4B4,A4,2.1,45,0,2.85
2.11:00:00,A4,0.8271,ATT 4B4,A4,2.11,0,0,2.11
2.11:15:00,A4,0.8247,ATT 4B4,A4,2.11,15,0,2.36
2.11:30:00,A4,0.8223,ATT 4B4,A4,2.11,30,0,2.61
2.11:45:00,A4,0.8248,ATT 4B4,A4,2.11,45,0,2.86
2.12:00:00,A4,0.8287,ATT 4B4,A4,2.12,0,0,2.12
2.12:15:00,A4,0.8263,ATT 4B4,A4,2.12,15,0,2.37
2.12:30:00,A4,0.8291,ATT 4B4,A4,2.12,30,0,2.62
2.12:45:00,A4,0.8243,ATT 4B4,A4,2.12,45,0,2.87
2.13:00:00,A4,0.8217,ATT 4B4,A4,2.13,0,0,2.13
2.13:15:00,A4,0.8307,ATT 4B4,A4,2.13,15,0,2.38
2.13:30:00,A4,0.8283,ATT 4B4,A4,2.13,30,0,2.63
2.13:45:00,A4,0.832,ATT 4B4,A4,2.13,45,0,2.88
2.14:00:00,A4,0.8294,ATT 4B4,A4,2.14,0,0,2.14
2.14:15:00,A4,0.8257,ATT 4B4,A4,2.14,15,0,2.39
2.14:30:00,A4,0.8247,ATT 4B4,A4,2.14,30,0,2.64
2.14:45:00,A4,0.8263,ATT 4B4,A4,2.14,45,0,2.89
2.15:00:00,A4,0.8323,ATT 4B4,A4,2.15,0,0,2.15
2.15:15:00,A4,0.8316,ATT 4B4,A4,2.15,15,0,2.4
2.15:30:00,A4,0.8265,ATT 4B4,A4,2.15,30,0,2.65
2.15:45:00,A4,0.8265,ATT 4B4,A4,2.15,45,0,2.9
2.16:00:00,A4,0.8263,ATT 4B4,A4,2.16,0,0,2.16
2.16:15:00,A4,0.8246,ATT 4B4,A4,2.16,15,0,2.41
2.16:30:00,A4,0.8207,ATT 4B4,A4,2.16,30,0,2.66
2.16:45:00,A4,0.8292,ATT 4B4,A4,2.16,45,0,2.91
2.17:00:00,A4,0.8328,ATT 4B4,A4,2.17,0,0,2.17
2.17:15:00,A4,0.8293,ATT 4B4,A4,2.17,15,0,2.42
2.17:30:00,A4,0.8335,ATT 4B4,A4,2.17,30,0,2.67
2.17:45:00,A4,0.833,ATT 4B4,A4,2.17,45,0,2.92
2.18:00:00,A4,0.8287,ATT 4B4,A4,2.18,0,0,2.18
2.18:15:00,A4,0.8269,ATT 4B4,A4,2.18,15,0,2.43
2.18:30:00,A4,0.8312,ATT 4B4,A4,2.18,30,0,2.68
2.18:45:00,A4,0.8301,ATT 4B4,A4,2.18,45,0,2.93
2.19:00:00,A4,0.833,ATT 4B4,A4,2.19,0,0,2.19
2.19:15:00,A4,0.8296,ATT 4B4,A4,2.19,15,0,2.44
2.19:30:00,A4,0.8248,ATT 4B4,A4,2.19,30,0,2.69
2.19:45:00,A4,0.8329,ATT 4B4,A4,2.19,45,0,2.94
2.20:00:00,A4,0.8266,ATT 4B4,A4,2.2,0,0,2.2
2.20:15:00,A4,0.8267,ATT 4B4,A4,2.2,15,0,2.45
2.20:30:00,A4,0.8221,ATT 4B4,A4,2.2,30,0,2.7
2.20:45:00,A4,0.8278,ATT 4B4,A4,2.2,45,0,2.95
2.21:00:00,A4,0.83,ATT 4B4,A4,2.21,0,0,2.21
2.21:15:00,A4,0.8324,ATT 4B4,A4,2.21,15,0,2.46
2.21:30:00,A4,0.8315,ATT 4B4,A4,2.21,30,0,2.71
2.21:45:00,A4,0.8274,ATT 4B4,A4,2.21,45,0,2.96
2.22:00:00,A4,0.823,ATT 4B4,A4,2.22,0,0,2.22
2.22:15:00,A4,0.8283,ATT 4B4,A4,2.22,15,0,2.47
2.22:30:00,A4,0.8304,ATT 4B4,A4,2.22,30,0,2.72
2.22:45:00,A4,0.8221,ATT 4B4,A4,2.22,45,0,2.97
2.23:00:00,A4,0.8329,ATT 4B4,A4,2.23,0,0,2.23
2.23:15:00,A4,0.8322,ATT 4B4,A4,2.23,15,0,2.48
2.23:30:00,A4,0.8253,ATT 4B4,A4,2.23,30,0,2.73
2.23:45:00,A4,0.8256,ATT 4B4,A4,2.23,45,0,2.98
3.00:00:00,A4,0.8284,ATT 4B4,A4,3,0,0,3
0:00:00,A5,0.2187,ATL 3B2,A5,12,0,0,12
0:15:00,A5,0.2032,ATL 3B2,A5,12,15,0,12.25
0:30:00,A5,0.205,ATL 3B2,A5,12,30,0,12.5
0:45:00,A5,0.2014,ATL 3B2,A5,12,45,0,12.75
1:00:00,A5,0.2009,ATL 3B2,A5,1,0,0,1
1:15:00,A5,0.2003,ATL 3B2,A5,1,15,0,1.25
1:30:00,A5,0.1993,ATL 3B2,A5,1,30,0,1.5
1:45:00,A5,0.1981,ATL 3B2,A5,1,45,0,1.75
2:00:00,A5,0.1975,ATL 3B2,A5,2,0,0,2
2:15:00,A5,0.1969,ATL 3B2,A5,2,15,0,2.25
2:30:00,A5,0.1952,ATL 3B2,A5,2,30,0,2.5
2:45:00,A5,0.1946,ATL 3B2,A5,2,45,0,2.75
3:00:00,A5,0.1923,ATL 3B2,A5,3,0,0,3
3:15:00,A5,0.1929,ATL 3B2,A5,3,15,0,3.25
3:30:00,A5,0.192,ATL 3B2,A5,3,30,0,3.5
3:45:00,A5,0.191,ATL 3B2,A5,3,45,0,3.75
4:00:00,A5,0.1906,ATL 3B2,A5,4,0,0,4
4:15:00,A5,0.1917,ATL 3B2,A5,4,15,0,4.25
4:30:00,A5,0.1932,ATL 3B2,A5,4,30,0,4.5
4:45:00,A5,0.1903,ATL 3B2,A5,4,45,0,4.75
5:00:00,A5,0.1898,ATL 3B2,A5,5,0,0,5
5:15:00,A5,0.205,ATL 3B2,A5,5,15,0,5.25
5:30:00,A5,0.1977,ATL 3B2,A5,5,30,0,5.5
5:45:00,A5,0.2062,ATL 3B2,A5,5,45,0,5.75
6:00:00,A5,0.2149,ATL 3B2,A5,6,0,0,6
6:15:00,A5,0.2281,ATL 3B2,A5,6,15,0,6.25
6:30:00,A5,0.2415,ATL 3B2,A5,6,30,0,6.5
6:45:00,A5,0.2608,ATL 3B2,A5,6,45,0,6.75
7:00:00,A5,0.2814,ATL 3B2,A5,7,0,0,7
7:15:00,A5,0.305,ATL 3B2,A5,7,15,0,7.25
7:30:00,A5,0.3308,ATL 3B2,A5,7,30,0,7.5
7:45:00,A5,0.3541,ATL 3B2,A5,7,45,0,7.75
8:00:00,A5,0.3866,ATL 3B2,A5,8,0,0,8
8:15:00,A5,0.4139,ATL 3B2,A5,8,15,0,8.25
8:30:00,A5,0.4324,ATL 3B2,A5,8,30,0,8.5
8:45:00,A5,0.4588,ATL 3B2,A5,8,45,0,8.75
9:00:00,A5,0.487,ATL 3B2,A5,9,0,0,9
9:15:00,A5,0.5017,ATL 3B2,A5,9,15,0,9.25
9:30:00,A5,0.5259,ATL 3B2,A5,9,30,0,9.5
9:45:00,A5,0.538,ATL 3B2,A5,9,45,0,9.75
10:00:00,A5,0.5563,ATL 3B2,A5,10,0,0,10
10:15:00,A5,0.5711,ATL 3B2,A5,10,15,0,10.25
10:30:00,A5,0.5783,ATL 3B2,A5,10,30,0,10.5
10:45:00,A5,0.5916,ATL 3B2,A5,10,45,0,10.75
11:00:00,A5,0.6006,ATL 3B2,A5,11,0,0,11
11:15:00,A5,0.6119,ATL 3B2,A5,11,15,0,11.25
11:30:00,A5,0.6138,ATL 3B2,A5,11,30,0,11.5
11:45:00,A5,0.6217,ATL 3B2,A5,11,45,0,11.75
12:00:00,A5,0.6305,ATL 3B2,A5,12,0,0,12
12:15:00,A5,0.6313,ATL 3B2,A5,12,15,0,12.25
12:30:00,A5,0.6359,ATL 3B2,A5,12,30,0,12.5
12:45:00,A5,0.6429,ATL 3B2,A5,12,45,0,12.75
13:00:00,A5,0.6553,ATL 3B2,A5,1,0,0,1
13:15:00,A5,0.6586,ATL 3B2,A5,1,15,0,1.25
13:30:00,A5,0.6614,ATL 3B2,A5,1,30,0,1.5
13:45:00,A5,0.6713,ATL 3B2,A5,1,45,0,1.75
14:00:00,A5,0.6739,ATL 3B2,A5,2,0,0,2
14:15:00,A5,0.6732,ATL 3B2,A5,2,15,0,2.25
14:30:00,A5,0.6799,ATL 3B2,A5,2,30,0,2.5
14:45:00,A5,0.6851,ATL 3B2,A5,2,45,0,2.75
15:00:00,A5,0.6851,ATL 3B2,A5,3,0,0,3
15:15:00,A5,0.6921,ATL 3B2,A5,3,15,0,3.25
15:30:00,A5,0.6989,ATL 3B2,A5,3,30,0,3.5
15:45:00,A5,0.6947,ATL 3B2,A5,3,45,0,3.75
16:00:00,A5,0.7051,ATL 3B2,A5,4,0,0,4
16:15:00,A5,0.7026,ATL 3B2,A5,4,15,0,4.25
16:30:00,A5,0.7129,ATL 3B2,A5,4,30,0,4.5
16:45:00,A5,0.7135,ATL 3B2,A5,4,45,0,4.75
17:00:00,A5,0.7227,ATL 3B2,A5,5,0,0,5
17:15:00,A5,0.7231,ATL 3B2,A5,5,15,0,5.25
17:30:00,A5,0.7248,ATL 3B2,A5,5,30,0,5.5
17:45:00,A5,0.725,ATL 3B2,A5,5,45,0,5.75
18:00:00,A5,0.7307,ATL 3B2,A5,6,0,0,6
18:15:00,A5,0.7287,ATL 3B2,A5,6,15,0,6.25
18:30:00,A5,0.7292,ATL 3B2,A5,6,30,0,6.5
18:45:00,A5,0.73,ATL 3B2,A5,6,45,0,6.75
19:00:00,A5,0.7344,ATL 3B2,A5,7,0,0,7
19:15:00,A5,0.7322,ATL 3B2,A5,7,15,0,7.25
19:30:00,A5,0.7335,ATL 3B2,A5,7,30,0,7.5
19:45:00,A5,0.7427,ATL 3B2,A5,7,45,0,7.75
20:00:00,A5,0.7279,ATL 3B2,A5,8,0,0,8
20:15:00,A5,0.7387,ATL 3B2,A5,8,15,0,8.25
20:30:00,A5,0.7326,ATL 3B2,A5,8,30,0,8.5
20:45:00,A5,0.7259,ATL 3B2,A5,8,45,0,8.75
21:00:00,A5,0.7191,ATL 3B2,A5,9,0,0,9
21:15:00,A5,0.7189,ATL 3B2,A5,9,15,0,9.25
21:30:00,A5,0.7148,ATL 3B2,A5,9,30,0,9.5
21:45:00,A5,0.7173,ATL 3B2,A5,9,45,0,9.75
22:00:00,A5,0.7113,ATL 3B2,A5,10,0,0,10
22:15:00,A5,0.7072,ATL 3B2,A5,10,15,0,10.25
22:30:00,A5,0.6975,ATL 3B2,A5,10,30,0,10.5
22:45:00,A5,0.7026,ATL 3B2,A5,10,45,0,10.75
23:00:00,A5,0.703,ATL 3B2,A5,11,0,0,11
23:15:00,A5,0.709,ATL 3B2,A5,11,15,0,11.25
23:30:00,A5,0.7153,ATL 3B2,A5,11,30,0,11.5
23:45:00,A5,0.7155,ATL 3B2,A5,11,45,0,11.75
1.00:00:00,A5,0.7307,ATL 3B2,A5,1,0,0,1
1.00:15:00,A5,0.7322,ATL 3B2,A5,1,15,0,1.25
1.00:30:00,A5,0.7399,ATL 3B2,A5,1,30,0,1.5
1.00:45:00,A5,0.7363,ATL 3B2,A5,1,45,0,1.75
1.01:00:00,A5,0.7587,ATL 3B2,A5,1.01,0,0,1.01
1.01:15:00,A5,0.7644,ATL 3B2,A5,1.01,15,0,1.26
1.01:30:00,A5,0.7646,ATL 3B2,A5,1.01,30,0,1.51
1.01:45:00,A5,0.7649,ATL 3B2,A5,1.01,45,0,1.76
1.02:00:00,A5,0.773,ATL 3B2,A5,1.02,0,0,1.02
1.02:15:00,A5,0.7581,ATL 3B2,A5,1.02,15,0,1.27
1.02:30:00,A5,0.7691,ATL 3B2,A5,1.02,30,0,1.52
1.02:45:00,A5,0.7729,ATL 3B2,A5,1.02,45,0,1.77
1.03:00:00,A5,0.78,ATL 3B2,A5,1.03,0,0,1.03
1.03:15:00,A5,0.7745,ATL 3B2,A5,1.03,15,0,1.28
1.03:30:00,A5,0.7721,ATL 3B2,A5,1.03,30,0,1.53
1.03:45:00,A5,0.7691,ATL 3B2,A5,1.03,45,0,1.78
1.04:00:00,A5,0.7688,ATL 3B2,A5,1.04,0,0,1.04
1.04:15:00,A5,0.7559,ATL 3B2,A5,1.04,15,0,1.29
1.04:30:00,A5,0.7598,ATL 3B2,A5,1.04,30,0,1.54
1.04:45:00,A5,0.7638,ATL 3B2,A5,1.04,45,0,1.79
1.05:00:00,A5,0.7587,ATL 3B2,A5,1.05,0,0,1.05
1.05:15:00,A5,0.752,ATL 3B2,A5,1.05,15,0,1.3
1.05:30:00,A5,0.7726,ATL 3B2,A5,1.05,30,0,1.55
1.05:45:00,A5,0.7687,ATL 3B2,A5,1.05,45,0,1.8
1.06:00:00,A5,0.764,ATL 3B2,A5,1.06,0,0,1.06
1.06:15:00,A5,0.7557,ATL 3B2,A5,1.06,15,0,1.31
1.06:30:00,A5,0.7645,ATL 3B2,A5,1.06,30,0,1.56
1.06:45:00,A5,0.7627,ATL 3B2,A5,1.06,45,0,1.81
1.07:00:00,A5,0.777,ATL 3B2,A5,1.07,0,0,1.07
1.07:15:00,A5,0.77,ATL 3B2,A5,1.07,15,0,1.32
1.07:30:00,A5,0.7614,ATL 3B2,A5,1.07,30,0,1.57
1.07:45:00,A5,0.7725,ATL 3B2,A5,1.07,45,0,1.82
1.08:00:00,A5,0.7769,ATL 3B2,A5,1.08,0,0,1.08
1.08:15:00,A5,0.7746,ATL 3B2,A5,1.08,15,0,1.33
1.08:30:00,A5,0.7851,ATL 3B2,A5,1.08,30,0,1.58
1.08:45:00,A5,0.7789,ATL 3B2,A5,1.08,45,0,1.83
1.09:00:00,A5,0.7828,ATL 3B2,A5,1.09,0,0,1.09
1.09:15:00,A5,0.773,ATL 3B2,A5,1.09,15,0,1.34
1.09:30:00,A5,0.7642,ATL 3B2,A5,1.09,30,0,1.59
1.09:45:00,A5,0.7609,ATL 3B2,A5,1.09,45,0,1.84
1.10:00:00,A5,0.7788,ATL 3B2,A5,1.1,0,0,1.1
1.10:15:00,A5,0.7596,ATL 3B2,A5,1.1,15,0,1.35
1.10:30:00,A5,0.7538,ATL 3B2,A5,1.1,30,0,1.6
1.10:45:00,A5,0.7582,ATL 3B2,A5,1.1,45,0,1.85
1.11:00:00,A5,0.7524,ATL 3B2,A5,1.11,0,0,1.11
1.11:15:00,A5,0.7512,ATL 3B2,A5,1.11,15,0,1.36
1.11:30:00,A5,0.7355,ATL 3B2,A5,1.11,30,0,1.61
1.11:45:00,A5,0.7393,ATL 3B2,A5,1.11,45,0,1.86
1.12:00:00,A5,0.7575,ATL 3B2,A5,1.12,0,0,1.12
1.12:15:00,A5,0.7495,ATL 3B2,A5,1.12,15,0,1.37
1.12:30:00,A5,0.7473,ATL 3B2,A5,1.12,30,0,1.62
1.12:45:00,A5,0.7409,ATL 3B2,A5,1.12,45,0,1.87
1.13:00:00,A5,0.7494,ATL 3B2,A5,1.13,0,0,1.13
1.13:15:00,A5,0.7367,ATL 3B2,A5,1.13,15,0,1.38
1.13:30:00,A5,0.7322,ATL 3B2,A5,1.13,30,0,1.63
1.13:45:00,A5,0.7224,ATL 3B2,A5,1.13,45,0,1.88
1.14:00:00,A5,0.707,ATL 3B2,A5,1.14,0,0,1.14
1.14:15:00,A5,0.7018,ATL 3B2,A5,1.14,15,0,1.39
1.14:30:00,A5,0.6926,ATL 3B2,A5,1.14,30,0,1.64
1.14:45:00,A5,0.7668,ATL 3B2,A5,1.14,45,0,1.89
1.15:00:00,A5,0.7652,ATL 3B2,A5,1.15,0,0,1.15
1.15:15:00,A5,0.7652,ATL 3B2,A5,1.15,15,0,1.4
1.15:30:00,A5,0.7397,ATL 3B2,A5,1.15,30,0,1.65
1.15:45:00,A5,0.7367,ATL 3B2,A5,1.15,45,0,1.9
1.16:00:00,A5,0.7609,ATL 3B2,A5,1.16,0,0,1.16
1.16:15:00,A5,0.7446,ATL 3B2,A5,1.16,15,0,1.41
1.16:30:00,A5,0.7336,ATL 3B2,A5,1.16,30,0,1.66
1.16:45:00,A5,0.7192,ATL 3B2,A5,1.16,45,0,1.91
1.17:00:00,A5,0.721,ATL 3B2,A5,1.17,0,0,1.17
1.17:15:00,A5,0.6972,ATL 3B2,A5,1.17,15,0,1.42
1.17:30:00,A5,0.6913,ATL 3B2,A5,1.17,30,0,1.67
1.17:45:00,A5,0.6884,ATL 3B2,A5,1.17,45,0,1.92
1.18:00:00,A5,0.7586,ATL 3B2,A5,1.18,0,0,1.18
1.18:15:00,A5,0.7554,ATL 3B2,A5,1.18,15,0,1.43
1.18:30:00,A5,0.7569,ATL 3B2,A5,1.18,30,0,1.68
1.18:45:00,A5,0.7615,ATL 3B2,A5,1.18,45,0,1.93
1.19:00:00,A5,0.7443,ATL 3B2,A5,1.19,0,0,1.19
1.19:15:00,A5,0.7265,ATL 3B2,A5,1.19,15,0,1.44
1.19:30:00,A5,0.7518,ATL 3B2,A5,1.19,30,0,1.69
1.19:45:00,A5,0.7387,ATL 3B2,A5,1.19,45,0,1.94
1.20:00:00,A5,0.7298,ATL 3B2,A5,1.2,0,0,1.2
1.20:15:00,A5,0.7222,ATL 3B2,A5,1.2,15,0,1.45
1.20:30:00,A5,0.7157,ATL 3B2,A5,1.2,30,0,1.7
1.20:45:00,A5,0.7115,ATL 3B2,A5,1.2,45,0,1.95
1.21:00:00,A5,0.7323,ATL 3B2,A5,1.21,0,0,1.21
1.21:15:00,A5,0.7229,ATL 3B2,A5,1.21,15,0,1.46
1.21:30:00,A5,0.7295,ATL 3B2,A5,1.21,30,0,1.71
1.21:45:00,A5,0.7059,ATL 3B2,A5,1.21,45,0,1.96
1.22:00:00,A5,0.7026,ATL 3B2,A5,1.22,0,0,1.22
1.22:15:00,A5,0.6976,ATL 3B2,A5,1.22,15,0,1.47
1.22:30:00,A5,0.6967,ATL 3B2,A5,1.22,30,0,1.72
1.22:45:00,A5,0.6926,ATL 3B2,A5,1.22,45,0,1.97
1.23:00:00,A5,0.6842,ATL 3B2,A5,1.23,0,0,1.23
1.23:15:00,A5,0.6903,ATL 3B2,A5,1.23,15,0,1.48
1.23:30:00,A5,0.6868,ATL 3B2,A5,1.23,30,0,1.73
1.23:45:00,A5,0.677,ATL 3B2,A5,1.23,45,0,1.98
2.00:00:00,A5,0.6789,ATL 3B2,A5,2,0,0,2
2.00:15:00,A5,0.6835,ATL 3B2,A5,2,15,0,2.25
2.00:30:00,A5,0.6845,ATL 3B2,A5,2,30,0,2.5
2.00:45:00,A5,0.6829,ATL 3B2,A5,2,45,0,2.75
2.01:00:00,A5,0.6823,ATL 3B2,A5,2.01,0,0,2.01
2.01:15:00,A5,0.6691,ATL 3B2,A5,2.01,15,0,2.26
2.01:30:00,A5,0.6723,ATL 3B2,A5,2.01,30,0,2.51
2.01:45:00,A5,0.6708,ATL 3B2,A5,2.01,45,0,2.76
2.02:00:00,A5,0.6695,ATL 3B2,A5,2.02,0,0,2.02
2.02:15:00,A5,0.6745,ATL 3B2,A5,2.02,15,0,2.27
2.02:30:00,A5,0.6679,ATL 3B2,A5,2.02,30,0,2.52
2.02:45:00,A5,0.6697,ATL 3B2,A5,2.02,45,0,2.77
2.03:00:00,A5,0.6725,ATL 3B2,A5,2.03,0,0,2.03
2.03:15:00,A5,0.6691,ATL 3B2,A5,2.03,15,0,2.28
2.03:30:00,A5,0.668,ATL 3B2,A5,2.03,30,0,2.53
2.03:45:00,A5,0.6696,ATL 3B2,A5,2.03,45,0,2.78
2.04:00:00,A5,0.6707,ATL 3B2,A5,2.04,0,0,2.04
2.04:15:00,A5,0.6705,ATL 3B2,A5,2.04,15,0,2.29
2.04:30:00,A5,0.6664,ATL 3B2,A5,2.04,30,0,2.54
2.04:45:00,A5,0.6703,ATL 3B2,A5,2.04,45,0,2.79
2.05:00:00,A5,0.6667,ATL 3B2,A5,2.05,0,0,2.05
2.05:15:00,A5,0.6738,ATL 3B2,A5,2.05,15,0,2.3
2.05:30:00,A5,0.6699,ATL 3B2,A5,2.05,30,0,2.55
2.05:45:00,A5,0.6671,ATL 3B2,A5,2.05,45,0,2.8
2.06:00:00,A5,0.6704,ATL 3B2,A5,2.06,0,0,2.06
2.06:15:00,A5,0.6681,ATL 3B2,A5,2.06,15,0,2.31
2.06:30:00,A5,0.6662,ATL 3B2,A5,2.06,30,0,2.56
2.06:45:00,A5,0.6666,ATL 3B2,A5,2.06,45,0,2.81
2.07:00:00,A5,0.6643,ATL 3B2,A5,2.07,0,0,2.07
2.07:15:00,A5,0.6662,ATL 3B2,A5,2.07,15,0,2.32
2.07:30:00,A5,0.6599,ATL 3B2,A5,2.07,30,0,2.57
2.07:45:00,A5,0.6639,ATL 3B2,A5,2.07,45,0,2.82
2.08:00:00,A5,0.6636,ATL 3B2,A5,2.08,0,0,2.08
2.08:15:00,A5,0.6667,ATL 3B2,A5,2.08,15,0,2.33
2.08:30:00,A5,0.6669,ATL 3B2,A5,2.08,30,0,2.58
2.08:45:00,A5,0.6672,ATL 3B2,A5,2.08,45,0,2.83
2.09:00:00,A5,0.6613,ATL 3B2,A5,2.09,0,0,2.09
2.09:15:00,A5,0.6653,ATL 3B2,A5,2.09,15,0,2.34
2.09:30:00,A5,0.6643,ATL 3B2,A5,2.09,30,0,2.59
2.09:45:00,A5,0.6662,ATL 3B2,A5,2.09,45,0,2.84
2.10:00:00,A5,0.6664,ATL 3B2,A5,2.1,0,0,2.1
2.10:15:00,A5,0.6659,ATL 3B2,A5,2.1,15,0,2.35
2.10:30:00,A5,0.6691,ATL 3B2,A5,2.1,30,0,2.6
2.10:45:00,A5,0.6645,ATL 3B2,A5,2.1,45,0,2.85
2.11:00:00,A5,0.6661,ATL 3B2,A5,2.11,0,0,2.11
2.11:15:00,A5,0.665,ATL 3B2,A5,2.11,15,0,2.36
2.11:30:00,A5,0.6662,ATL 3B2,A5,2.11,30,0,2.61
2.11:45:00,A5,0.6674,ATL 3B2,A5,2.11,45,0,2.86
2.12:00:00,A5,0.6635,ATL 3B2,A5,2.12,0,0,2.12
2.12:15:00,A5,0.6672,ATL 3B2,A5,2.12,15,0,2.37
2.12:30:00,A5,0.6714,ATL 3B2,A5,2.12,30,0,2.62
2.12:45:00,A5,0.6672,ATL 3B2,A5,2.12,45,0,2.87
2.13:00:00,A5,0.6616,ATL 3B2,A5,2.13,0,0,2.13
2.13:15:00,A5,0.6621,ATL 3B2,A5,2.13,15,0,2.38
2.13:30:00,A5,0.6602,ATL 3B2,A5,2.13,30,0,2.63
2.13:45:00,A5,0.6584,ATL 3B2,A5,2.13,45,0,2.88
